Time (s),Channel 1 (V)
-0.00247989,0.01417228560663941
-0.00247926,0.01417228560663911
-0.00247863,0.01316679272221162
-0.002478,0.01316679272221162
-0.00247737,0.01316679272221162
-0.00247674,0.01249646413259329
-0.00247611,0.01249646413259329
-0.00247548,0.01316679272221162
-0.00247485,0.01417228560663865
-0.00247422,0.01383712131182994
-0.00247359,0.01383712131182994
-0.00247296,0.01417228560663895
-0.00247233,0.01383712131182994
-0.0024717,0.01450744990144796
-0.00247107,0.01383712131182994
-0.00247044,0.01450744990144827
-0.00246981,0.01316679272221223
-0.00246918,0.01383712131182994
-0.00246855,0.01283162842740246
-0.00246792,0.01283162842740246
-0.00246729,0.01216129983778413
-0.00246666,0.01182613554297512
-0.00246603,0.01216129983778413
-0.0024654,0.01249646413259329
-0.00246477,0.01182613554297482
-0.00246414,0.01149097124816581
-0.00246351,0.01115580695335664
-0.00246288,0.01115580695335664
-0.00246225,0.01149097124816581
-0.00246162,0.01082064265854763
-0.00246099,0.01115580695335664
-0.00246036,0.01149097124816581
-0.00245973,0.01149097124816581
-0.0024591,0.01149097124816581
-0.00245847,0.01149097124816581
-0.00245784,0.01082064265854779
-0.00245721,0.01115580695335664
-0.00245658,0.01115580695335664
-0.00245595,0.01149097124816581
-0.00245532,0.01182613554297497
-0.00245469,0.01182613554297482
-0.00245406,0.01149097124816581
-0.00245343,0.01149097124816581
-0.0024528,0.0111558069533568
-0.00245217,0.01082064265854748
-0.00245154,0.01048547836373832
-0.00245091,0.009815149774119994
-0.00245028,0.009479985479310832
-0.00244965,0.009144821184501365
-0.00244902,0.008474492594883346
-0.00244839,0.00914482118450167
-0.00244776,0.008809656889692661
-0.00244713,0.008809656889692508
-0.0024465,0.009479985479310832
-0.00244587,0.009479985479310832
-0.00244524,0.009479985479310832
-0.00244461,0.009815149774119842
-0.00244398,0.009479985479310832
-0.00244335,0.009815149774119994
-0.00244272,0.01048547836373801
-0.00244209,0.009815149774119994
-0.00244146,0.01015031406892916
-0.00244083,0.01015031406892916
-0.0024402,0.009479985479310832
-0.00243957,0.01015031406892916
-0.00243894,0.01015031406892916
-0.00243831,0.009815149774119994
-0.00243768,0.009144821184501975
-0.00243705,0.00914482118450167
-0.00243642,0.00914482118450167
-0.00243579,0.00914482118450167
-0.00243516,0.008474492594883346
-0.00243453,0.008139328300074182
-0.0024339,0.008139328300074182
-0.00243327,0.007468999710455858
-0.00243264,0.007468999710455705
-0.00243201,0.007133835415646696
-0.00243138,0.007133835415646696
-0.00243075,0.007133835415646696
-0.00243012,0.007133835415646696
-0.00242949,0.007468999710456162
-0.00242886,0.008139328300074182
-0.00242823,0.008474492594883346
-0.0024276,0.008809656889692508
-0.00242697,0.008809656889692508
-0.00242634,0.00914482118450167
-0.00242571,0.00914482118450167
-0.00242508,0.00914482118450167
-0.00242445,0.009144821184501517
-0.00242382,0.008809656889692508
-0.00242319,0.008474492594883346
-0.00242256,0.008139328300074029
-0.00242193,0.007804164005265021
-0.0024213,0.007468999710455858
-0.00242067,0.007133835415646848
-0.00242004,0.006798671120837534
-0.00241941,0.007133835415646696
-0.00241878,0.006463506826028371
-0.00241815,0.006798671120837534
-0.00241752,0.007133835415646848
-0.00241689,0.007468999710455858
-0.00241626,0.007133835415646696
-0.00241563,0.006798671120837686
-0.002415,0.006798671120837534
-0.00241437,0.006463506826028371
-0.00241374,0.006463506826028371
-0.00241311,0.007133835415646696
-0.00241248,0.007133835415647
-0.00241185,0.007804164005265021
-0.00241122,0.007804164005265021
-0.00241059,0.007133835415647001
-0.00240996,0.007133835415646696
-0.00240933,0.008139328300074182
-0.0024087,0.008474492594883193
-0.00240807,0.008474492594883346
-0.00240744,0.008809656889692355
-0.00240681,0.008474492594883346
-0.00240618,0.007133835415646696
-0.00240555,0.006463506826028675
-0.00240492,0.006128342531219209
-0.00240429,0.005458013941600883
-0.00240366,0.005793178236409893
-0.00240303,0.005458013941600883
-0.0024024,0.005458013941600883
-0.00240177,0.005458013941600883
-0.00240114,0.006128342531219209
-0.00240051,0.005458013941601189
-0.00239988,0.006128342531219209
-0.00239925,0.006798671120837534
-0.00239862,0.007133835415646543
-0.00239799,0.007468999710455858
-0.00239736,0.007468999710455858
-0.00239673,0.007468999710455858
-0.0023961,0.007468999710455858
-0.00239547,0.007133835415646391
-0.00239484,0.006463506826028371
-0.00239421,0.007133835415646696
-0.00239358,0.006798671120837686
-0.00239295,0.007468999710455858
-0.00239232,0.007804164005264716
-0.00239169,0.007133835415646696
-0.00239106,0.006798671120837534
-0.00239043,0.006798671120837381
-0.0023898,0.006463506826028371
-0.00238917,0.006798671120837534
-0.00238854,0.005793178236410503
-0.00238791,0.005458013941600883
-0.00238728,0.004787685351982558
-0.00238665,0.004787685351982558
-0.00238602,0.004787685351982558
-0.00238539,0.004787685351982558
-0.00238476,0.004787685351982558
-0.00238413,0.006128342531219209
-0.0023835,0.005793178236410198
-0.00238287,0.006798671120837534
-0.00238224,0.007468999710455858
-0.00238161,0.007133835415646696
-0.00238098,0.007468999710455858
-0.00238035,0.00746899971045601
-0.00237972,0.007804164005265021
-0.00237909,0.007133835415646696
-0.00237846,0.007133835415646696
-0.00237783,0.006463506826028371
-0.0023772,0.005793178236410046
-0.00237657,0.005793178236410046
-0.00237594,0.005458013941600883
-0.00237531,0.005458013941600731
-0.00237468,0.005122849646791721
-0.00237405,0.005122849646791721
-0.00237342,0.004787685351982711
-0.00237279,0.005458013941600883
-0.00237216,0.005122849646791721
-0.00237153,0.005458013941600731
-0.0023709,0.005458013941600883
-0.00237027,0.005458013941600883
-0.00236964,0.005458013941600883
-0.00236901,0.005122849646791721
-0.00236838,0.005122849646791721
-0.00236775,0.005793178236410046
-0.00236712,0.005793178236410046
-0.00236649,0.006128342531219056
-0.00236586,0.006463506826028371
-0.00236523,0.006128342531219209
-0.0023646,0.006128342531219209
-0.00236397,0.006798671120837534
-0.00236334,0.006463506826028523
-0.00236271,0.006798671120837534
-0.00236208,0.006463506826028371
-0.00236145,0.006128342531219361
-0.00236082,0.006463506826028371
-0.00236019,0.005793178236410046
-0.00235956,0.005793178236410046
-0.00235893,0.005793178236410046
-0.0023583,0.005458013941600579
-0.00235767,0.004787685351982558
-0.00235704,0.004787685351982558
-0.00235641,0.004787685351982558
-0.00235578,0.004787685351982558
-0.00235515,0.004787685351982711
-0.00235452,0.005122849646791721
-0.00235389,0.005122849646791721
-0.00235326,0.005793178236410046
-0.00235263,0.005793178236410046
-0.002352,0.005793178236410046
-0.00235137,0.006128342531219056
-0.00235074,0.005793178236410046
-0.00235011,0.006128342531219209
-0.00234948,0.005793178236410046
-0.00234885,0.006128342531219209
-0.00234822,0.006463506826028066
-0.00234759,0.005793178236410046
-0.00234696,0.005793178236410046
-0.00234633,0.006128342531219056
-0.0023457,0.006463506826028371
-0.00234507,0.006798671120837534
-0.00234444,0.006128342531219209
-0.00234381,0.005122849646791721
-0.00234318,0.005122849646791569
-0.00234255,0.004787685351982558
-0.00234192,0.004117356762364233
-0.00234129,0.004117356762364233
-0.00234066,0.004117356762364233
-0.00234003,0.003447028172745909
-0.0023394,0.004452521057172939
-0.00233877,0.004787685351982558
-0.00233814,0.004452521057173701
-0.00233751,0.005122849646791721
-0.00233688,0.005458013941600883
-0.00233625,0.006463506826027914
-0.00233562,0.006128342531219209
-0.00233499,0.006128342531219209
-0.00233436,0.006463506826028218
-0.00233373,0.006463506826028371
-0.0023331,0.006463506826028218
-0.00233247,0.006128342531219209
-0.00233184,0.005122849646791721
-0.00233121,0.00579317823640974
-0.00233058,0.005458013941600883
-0.00232995,0.005458013941600883
-0.00232932,0.005122849646791874
-0.00232869,0.004787685351982558
-0.00232806,0.00411735676236469
-0.00232743,0.005122849646791721
-0.0023268,0.004452521057173396
-0.00232617,0.005458013941600426
-0.00232554,0.004452521057173396
-0.00232491,0.005122849646791721
-0.00232428,0.004452521057173701
-0.00232365,0.004452521057173396
-0.00232302,0.004787685351982558
-0.00232239,0.004787685351982558
-0.00232176,0.004787685351982558
-0.00232113,0.005122849646791874
-0.0023205,0.005458013941600883
-0.00231987,0.005458013941600883
-0.00231924,0.006128342531218904
-0.00231861,0.006128342531219209
-0.00231798,0.006128342531219361
-0.00231735,0.006463506826028371
-0.00231672,0.006798671120837534
-0.00231609,0.007133835415646391
-0.00231546,0.006463506826028371
-0.00231483,0.005793178236410046
-0.0023142,0.005458013941601036
-0.00231357,0.004787685351982558
-0.00231294,0.004787685351982558
-0.00231231,0.004787685351982558
-0.00231168,0.004117356762364233
-0.00231105,0.003447028172745909
-0.00231042,0.003447028172745909
-0.00230979,0.003447028172745909
-0.00230916,0.003782192467554919
-0.00230853,0.004452521057173396
-0.0023079,0.004787685351982558
-0.00230727,0.004787685351982558
-0.00230664,0.005122849646791721
-0.00230601,0.006128342531219209
-0.00230538,0.006128342531219209
-0.00230475,0.006798671120837534
-0.00230412,0.006798671120837534
-0.00230349,0.006463506826028371
-0.00230286,0.006463506826028371
-0.00230223,0.005793178236410351
-0.0023016,0.005793178236410046
-0.00230097,0.005793178236410046
-0.00230034,0.005793178236410046
-0.00229971,0.005122849646791721
-0.00229908,0.004452521057173701
-0.00229845,0.004787685351982558
-0.00229782,0.004452521057173396
-0.00229719,0.004452521057173396
-0.00229656,0.003782192467555071
-0.00229593,0.004117356762364386
-0.0022953,0.004452521057173396
-0.00229467,0.003782192467555071
-0.00229404,0.003782192467554766
-0.00229341,0.003111863877936747
-0.00229278,0.004117356762364233
-0.00229215,0.004787685351982254
-0.00229152,0.005122849646791721
-0.00229089,0.005458013941601036
-0.00229026,0.005793178236410046
-0.00228963,0.005793178236410046
-0.002289,0.006128342531219361
-0.00228837,0.006463506826028371
-0.00228774,0.006463506826028371
-0.00228711,0.006798671120837381
-0.00228648,0.006463506826028371
-0.00228585,0.006128342531219056
-0.00228522,0.005793178236410046
-0.00228459,0.005122849646791721
-0.00228396,0.005458013941600426
-0.00228333,0.004452521057173396
-0.0022827,0.004117356762364233
-0.00228207,0.004117356762364233
-0.00228144,0.003782192467555071
-0.00228081,0.003782192467555071
-0.00228018,0.004117356762364233
-0.00227955,0.004787685351982558
-0.00227892,0.005122849646791569
-0.00227829,0.004787685351982558
-0.00227766,0.004452521057173396
-0.00227703,0.005122849646791416
-0.0022764,0.005122849646791721
-0.00227577,0.005122849646791721
-0.00227514,0.005458013941600883
-0.00227451,0.005458013941600883
-0.00227388,0.005122849646792026
-0.00227325,0.005793178236410046
-0.00227262,0.005458013941600883
-0.00227199,0.005793178236409893
-0.00227136,0.005458013941600883
-0.00227073,0.005793178236410046
-0.0022701,0.006128342531219056
-0.00226947,0.005458013941600883
-0.00226884,0.005793178236409893
-0.00226821,0.005458013941600883
-0.00226758,0.005122849646791721
-0.00226695,0.004787685351982711
-0.00226632,0.004452521057173396
-0.00226569,0.004117356762364233
-0.00226506,0.003447028172746214
-0.00226443,0.002776699583127584
-0.0022638,0.003782192467555223
-0.00226317,0.004117356762364233
-0.00226254,0.004117356762364233
-0.00226191,0.004452521057173244
-0.00226128,0.004787685351982558
-0.00226065,0.005458013941600883
-0.00226002,0.006128342531218904
-0.00225939,0.005458013941600883
-0.00225876,0.006128342531219361
-0.00225813,0.006463506826028371
-0.0022575,0.006798671120837534
-0.00225687,0.007133835415646239
-0.00225624,0.006128342531219209
-0.00225561,0.005793178236410046
-0.00225498,0.005122849646792027
-0.00225435,0.005122849646791721
-0.00225372,0.004787685351982711
-0.00225309,0.005122849646791721
-0.00225246,0.004452521057173396
-0.00225183,0.004452521057173244
-0.0022512,0.004117356762364233
-0.00225057,0.004117356762364233
-0.00224994,0.003782192467555224
-0.00224931,0.004117356762364233
-0.00224868,0.004117356762364386
-0.00224805,0.004452521057173396
-0.00224742,0.004787685351982558
-0.00224679,0.005122849646791721
-0.00224616,0.005122849646791721
-0.00224553,0.004452521057173396
-0.0022449,0.005122849646791416
-0.00224427,0.005458013941600883
-0.00224364,0.005122849646791721
-0.00224301,0.005793178236410046
-0.00224238,0.005793178236410046
-0.00224175,0.006128342531219361
-0.00224112,0.006463506826028371
-0.00224049,0.006128342531219209
-0.00223986,0.006128342531219209
-0.00223923,0.005793178236410046
-0.0022386,0.005458013941600883
-0.00223797,0.005122849646791874
-0.00223734,0.004787685351982558
-0.00223671,0.003782192467554919
-0.00223608,0.003447028172745909
-0.00223545,0.003111863877936747
-0.00223482,0.003447028172745756
-0.00223419,0.003782192467555071
-0.00223356,0.004117356762364233
-0.00223293,0.004117356762364233
-0.0022323,0.004452521057173396
-0.00223167,0.004787685351982558
-0.00223104,0.004787685351982558
-0.00223041,0.005122849646791721
-0.00222978,0.00579317823640974
-0.00222915,0.006128342531219209
-0.00222852,0.006463506826028371
-0.00222789,0.006128342531219361
-0.00222726,0.006128342531219209
-0.00222663,0.005793178236410046
-0.002226,0.005793178236410046
-0.00222537,0.005458013941600883
-0.00222474,0.005458013941601036
-0.00222411,0.005793178236410046
-0.00222348,0.005458013941600883
-0.00222285,0.005458013941600883
-0.00222222,0.005458013941600883
-0.00222159,0.005122849646791721
-0.00222096,0.005122849646791721
-0.00222033,0.004452521057173396
-0.0022197,0.004452521057173244
-0.00221907,0.004117356762364233
-0.00221844,0.003447028172745909
-0.00221781,0.003782192467554919
-0.00221718,0.003447028172745909
-0.00221655,0.003111863877937204
-0.00221592,0.004117356762364233
-0.00221529,0.004787685351982558
-0.00221466,0.005122849646791721
-0.00221403,0.005122849646791721
-0.0022134,0.004787685351982558
-0.00221277,0.005458013941600578
-0.00221214,0.005458013941600883
-0.00221151,0.005793178236410046
-0.00221088,0.006128342531219209
-0.00221025,0.006128342531219209
-0.00220962,0.006128342531219056
-0.00220899,0.005793178236410046
-0.00220836,0.005458013941600883
-0.00220773,0.004452521057173853
-0.0022071,0.004117356762364233
-0.00220647,0.004117356762364233
-0.00220584,0.004117356762364233
-0.00220521,0.003447028172745909
-0.00220458,0.003111863877937204
-0.00220395,0.004117356762364233
-0.00220332,0.003447028172745909
-0.00220269,0.003782192467554919
-0.00220206,0.004452521057173396
-0.00220143,0.004452521057173396
-0.0022008,0.004787685351982406
-0.00220017,0.004787685351982558
-0.00219954,0.005458013941600731
-0.00219891,0.005122849646791721
-0.00219828,0.005458013941600883
-0.00219765,0.005122849646791874
-0.00219702,0.005458013941600883
-0.00219639,0.005122849646791721
-0.00219576,0.005122849646791721
-0.00219513,0.005793178236410046
-0.0021945,0.004787685351983016
-0.00219387,0.005793178236410046
-0.00219324,0.006463506826028371
-0.00219261,0.005793178236410351
-0.00219198,0.005793178236410046
-0.00219135,0.004787685351982558
-0.00219072,0.004452521057173549
-0.00219009,0.004452521057173396
-0.00218946,0.004452521057172939
-0.00218883,0.003447028172745909
-0.0021882,0.003782192467555071
-0.00218757,0.002776699583128041
-0.00218694,0.003782192467555071
-0.00218631,0.003782192467555071
-0.00218568,0.004117356762364081
-0.00218505,0.005122849646791721
-0.00218442,0.004787685351982711
-0.00218379,0.005122849646791721
-0.00218316,0.005122849646791721
-0.00218253,0.006128342531219209
-0.0021819,0.006128342531219209
-0.00218127,0.005793178236410046
-0.00218064,0.005793178236410046
-0.00218001,0.006128342531219209
-0.00217938,0.005793178236409741
-0.00217875,0.005122849646791721
-0.00217812,0.005122849646791721
-0.00217749,0.004787685351982254
-0.00217686,0.004117356762364233
-0.00217623,0.003782192467555071
-0.0021756,0.003782192467555071
-0.00217497,0.003782192467555071
-0.00217434,0.004452521057173396
-0.00217371,0.004117356762364233
-0.00217308,0.004117356762364233
-0.00217245,0.004117356762364233
-0.00217182,0.004117356762364233
-0.00217119,0.004452521057173396
-0.00217056,0.004787685351982406
-0.00216993,0.004452521057173396
-0.0021693,0.004787685351982558
-0.00216867,0.005122849646791721
-0.00216804,0.004787685351982558
-0.00216741,0.005458013941600731
-0.00216678,0.005122849646791721
-0.00216615,0.004787685351982558
-0.00216552,0.005122849646791569
-0.00216489,0.005122849646791721
-0.00216426,0.005122849646791721
-0.00216363,0.00579317823640974
-0.002163,0.005458013941600883
-0.00216237,0.005122849646791569
-0.00216174,0.004787685351982558
-0.00216111,0.004787685351982558
-0.00216048,0.005122849646791569
-0.00215985,0.004117356762364233
-0.00215922,0.003447028172745909
-0.00215859,0.003782192467554919
-0.00215796,0.003447028172745909
-0.00215733,0.003782192467555071
-0.0021567,0.003782192467555071
-0.00215607,0.003782192467555071
-0.00215544,0.004117356762364081
-0.00215481,0.003782192467555071
-0.00215418,0.004787685351982558
-0.00215355,0.004787685351982558
-0.00215292,0.004787685351982558
-0.00215229,0.005458013941601188
-0.00215166,0.006128342531219209
-0.00215103,0.006463506826028371
-0.0021504,0.006128342531219209
-0.00214977,0.006128342531219209
-0.00214914,0.005458013941600883
-0.00214851,0.005793178236409893
-0.00214788,0.005458013941600883
-0.00214725,0.004452521057173396
-0.00214662,0.004452521057173396
-0.00214599,0.003782192467555071
-0.00214536,0.003447028172746214
-0.00214473,0.004117356762364233
-0.0021441,0.003111863877936747
-0.00214347,0.003782192467554766
-0.00214284,0.003782192467555071
-0.00214221,0.003782192467555071
-0.00214158,0.004117356762364233
-0.00214095,0.004117356762364233
-0.00214032,0.004452521057173701
-0.00213969,0.005122849646791721
-0.00213906,0.004452521057173396
-0.00213843,0.004452521057173396
-0.0021378,0.004787685351982558
-0.00213717,0.004452521057173396
-0.00213654,0.005122849646791721
-0.00213591,0.005458013941600883
-0.00213528,0.005793178236410046
-0.00213465,0.005793178236410046
-0.00213402,0.005793178236410046
-0.00213339,0.005458013941601036
-0.00213276,0.005122849646791721
-0.00213213,0.005458013941600883
-0.0021315,0.005793178236409893
-0.00213087,0.004787685351982558
-0.00213024,0.004452521057173244
-0.00212961,0.004117356762364233
-0.00212898,0.003447028172745909
-0.00212835,0.003447028172745909
-0.00212772,0.003782192467555071
-0.00212709,0.003782192467555071
-0.00212646,0.003782192467555071
-0.00212583,0.003447028172745909
-0.0021252,0.003447028172746366
-0.00212457,0.004452521057173396
-0.00212394,0.004117356762364233
-0.00212331,0.004117356762364233
-0.00212268,0.004452521057173396
-0.00212205,0.005458013941600883
-0.00212142,0.005122849646791874
-0.00212079,0.005458013941600883
-0.00212016,0.005458013941600731
-0.00211953,0.005122849646791721
-0.0021189,0.005793178236410046
-0.00211827,0.004787685351982711
-0.00211764,0.005122849646791721
-0.00211701,0.004787685351982558
-0.00211638,0.004787685351982558
-0.00211575,0.004452521057173396
-0.00211512,0.004452521057173092
-0.00211449,0.003782192467555071
-0.00211386,0.003782192467555071
-0.00211323,0.004117356762364081
-0.0021126,0.003782192467555071
-0.00211197,0.004117356762364233
-0.00211134,0.004117356762364233
-0.00211071,0.003447028172745909
-0.00211008,0.003447028172745909
-0.00210945,0.003447028172745909
-0.00210882,0.004452521057173396
-0.00210819,0.004787685351982406
-0.00210756,0.004452521057173396
-0.00210693,0.005122849646791721
-0.0021063,0.005122849646791721
-0.00210567,0.005458013941600883
-0.00210504,0.005458013941600883
-0.00210441,0.005458013941600883
-0.00210378,0.005458013941600883
-0.00210315,0.004787685351982711
-0.00210252,0.005122849646791721
-0.00210189,0.005122849646791721
-0.00210126,0.005458013941600731
-0.00210063,0.005122849646791721
-0.0021,0.005122849646791721
-0.00209937,0.004452521057173396
-0.00209874,0.004787685351982558
-0.00209811,0.003782192467554766
-0.00209748,0.003111863877936747
-0.00209685,0.003111863877936747
-0.00209622,0.002776699583127737
-0.00209559,0.003447028172745909
-0.00209496,0.003447028172745909
-0.00209433,0.003782192467554919
-0.0020937,0.004452521057173396
-0.00209307,0.004117356762364386
-0.00209244,0.004452521057173396
-0.00209181,0.005122849646791721
-0.00209118,0.005122849646791721
-0.00209055,0.005458013941600883
-0.00208992,0.006128342531219209
-0.00208929,0.005793178236410198
-0.00208866,0.005793178236410046
-0.00208803,0.005793178236409741
-0.0020874,0.005122849646791721
-0.00208677,0.005122849646791721
-0.00208614,0.004452521057173396
-0.00208551,0.004452521057173396
-0.00208488,0.004787685351982558
-0.00208425,0.004452521057173549
-0.00208362,0.004117356762364233
-0.00208299,0.004117356762364081
-0.00208236,0.003782192467555071
-0.00208173,0.003447028172745909
-0.0020811,0.003782192467555071
-0.00208047,0.003782192467555071
-0.00207984,0.003782192467555071
-0.00207921,0.003782192467555071
-0.00207858,0.003782192467555071
-0.00207795,0.004117356762364386
-0.00207732,0.004452521057173396
-0.00207669,0.004452521057173396
-0.00207606,0.004452521057173396
-0.00207543,0.004452521057173396
-0.0020748,0.005122849646791721
-0.00207417,0.005458013941600731
-0.00207354,0.005793178236410046
-0.00207291,0.005793178236410046
-0.00207228,0.005793178236410046
-0.00207165,0.005458013941600883
-0.00207102,0.005458013941600579
-0.00207039,0.004787685351982558
-0.00206976,0.004117356762364233
-0.00206913,0.004452521057173244
-0.0020685,0.003782192467555071
-0.00206787,0.003447028172745909
-0.00206724,0.003447028172745909
-0.00206661,0.003447028172745909
-0.00206598,0.002441535288318879
-0.00206535,0.003447028172745909
-0.00206472,0.003782192467555071
-0.00206409,0.003782192467555071
-0.00206346,0.004787685351982558
-0.00206283,0.004787685351982558
-0.0020622,0.005122849646791569
-0.00206157,0.005122849646791721
-0.00206094,0.004787685351982863
-0.00206031,0.005458013941600883
-0.00205968,0.005122849646791721
-0.00205905,0.004787685351982711
-0.00205842,0.005122849646791721
-0.00205779,0.005122849646791721
-0.00205716,0.004787685351982711
-0.00205653,0.004787685351982558
-0.0020559,0.004787685351982558
-0.00205527,0.004787685351982558
-0.00205464,0.005122849646791721
-0.00205401,0.004452521057173701
-0.00205338,0.003782192467555071
-0.00205275,0.003782192467555071
-0.00205212,0.004117356762364081
-0.00205149,0.003782192467555071
-0.00205086,0.003447028172746061
-0.00205023,0.003782192467555071
-0.0020496,0.003447028172745909
-0.00204897,0.003782192467554919
-0.00204834,0.003447028172745909
-0.00204771,0.003447028172745909
-0.00204708,0.004117356762363928
-0.00204645,0.004452521057173396
-0.00204582,0.004452521057173853
-0.00204519,0.005458013941600883
-0.00204456,0.004787685351982558
-0.00204393,0.005458013941601188
-0.0020433,0.006128342531219209
-0.00204267,0.006128342531219209
-0.00204204,0.005793178236410198
-0.00204141,0.005458013941600883
-0.00204078,0.004452521057173396
-0.00204015,0.004452521057173396
-0.00203952,0.004452521057173396
-0.00203889,0.004117356762363929
-0.00203826,0.003447028172745909
-0.00203763,0.003111863877936747
-0.002037,0.003782192467554766
-0.00203637,0.004117356762364233
-0.00203574,0.003782192467555071
-0.00203511,0.003447028172745909
-0.00203448,0.003782192467555071
-0.00203385,0.003782192467555223
-0.00203322,0.004117356762364233
-0.00203259,0.004452521057173396
-0.00203196,0.004787685351982406
-0.00203133,0.004787685351982558
-0.0020307,0.004787685351982558
